epoch,lr,model_id,pair,saved_at,test_char_acc,test_edit_distance,test_loss,test_mse,test_psnr,test_seq_acc,test_ssim,train_loss,train_mse,train_psnr,train_ssim,training_mode,val_char_acc,val_edit_distance,val_loss,val_mse,val_psnr,val_seq_acc,val_ssim
62,0.0001,M1,corrupted_to_normal,2026-05-20 04:33:50,,,0.0186283859928449,0.005575717561443647,22.933082295735677,,0.8694733173370361,0.01817115106497492,0.005412612404142108,23.0405148324149,0.8726708793912615,supervised,,,0.018639911631743115,0.005582861402630806,22.926815291341146,,0.8694294994990031
63,0.0001,M1,corrupted_to_normal,2026-05-20 04:46:36,,,0.018652074602246285,0.005563737618178129,22.946938624064128,,0.8691166322390238,0.018160437829579625,0.005410341458661216,23.042837667410716,0.872754240989685,supervised,,,0.018661910811066627,0.005570595245063305,22.941549271647137,,0.8690868469238281
64,0.0001,M1,corrupted_to_normal,2026-05-20 04:59:32,,,0.018608303040266037,0.005574420377860467,22.92907091471354,,0.8696611748059591,0.018154238337278365,0.005407912084566696,23.043890573992048,0.8727938549314227,supervised,,,0.01861926343838374,0.005581271124134461,22.923430689493816,,0.8696200785636902
65,0.0001,M1,corrupted_to_normal,2026-05-20 05:12:09,,,0.018647898651162783,0.005577560158570608,22.93174303385417,,0.869296616490682,0.018150829291769435,0.005407369121057647,23.044655107770648,0.8728216373443604,supervised,,,0.01865745101769765,0.005583991228044033,22.92715424194336,,0.8692654044469198
66,0.0001,M1,corrupted_to_normal,2026-05-20 05:24:39,,,0.018657889824112258,0.005550917596121629,22.947384376017254,,0.8689302797317505,0.018145804883752552,0.005405755460475173,23.046077120535713,0.8728557386125837,supervised,,,0.01866527939240138,0.005556401283293963,22.942855802408854,,0.8689112210591634
67,0.0001,M1,corrupted_to_normal,2026-05-20 05:37:08,,,0.01861844019194444,0.0055681331428388756,22.942043274943035,,0.869496931107839,0.018145832240155764,0.0054058376878499985,23.045482285853794,0.8728610540934971,supervised,,,0.018627249472339947,0.005574306958913803,22.936951682535806,,0.8694705769220988
68,0.0001,M1,corrupted_to_normal,2026-05-20 05:49:40,,,0.018621782155831657,0.0055677601809302965,22.929832704671224,,0.8694597820599874,0.018141021902646336,0.005404726522948061,23.04687842102051,0.8728992094039917,supervised,,,0.018630175065994264,0.0055735817454755305,22.925220416259766,,0.8694340690930684
69,0.0001,M1,corrupted_to_normal,2026-05-20 06:02:23,,,0.018615270772576333,0.005579194513211648,22.913238741048175,,0.8696392394383748,0.018136971082857677,0.0054032767153212,23.047649722726003,0.8729259105409894,supervised,,,0.018628481834133466,0.005586543498933315,22.906898043823244,,0.8695806182861329
70,0.0001,M1,corrupted_to_normal,2026-05-20 06:15:09,,,0.01862642031709353,0.00556624997506539,22.929494193522135,,0.8693982982635498,0.018132536452157157,0.005402266740692514,23.048336659458705,0.8729597415787833,supervised,,,0.018637872067093848,0.005573398740341266,22.92386268717448,,0.8693552686055501
71,0.0001,M1,corrupted_to_normal,2026-05-20 06:28:05,,,0.018634143534302712,0.005559003110726674,22.952717001342773,,0.8692485973676046,0.018129278556789672,0.005401628718205861,23.049092760358537,0.8729887389591762,supervised,,,0.01864026709794998,0.005564268739273151,22.94920408935547,,0.8692400183677673
72,0.0001,M1,corrupted_to_normal,2026-05-20 06:40:45,,,0.01864168917139371,0.005556307231634855,22.93893681233724,,0.8691461828231811,0.018125593728252818,0.00540033543578216,23.050016584995813,0.8730126765932356,supervised,,,0.018646024893720945,0.005560623981058598,22.935137191772462,,0.8691459928194681
73,0.0001,M1,corrupted_to_normal,2026-05-20 06:53:18,,,0.0186233777453502,0.0055661437901357805,22.9236298634847,,0.8694276624361674,0.018120033230951856,0.0053985191544251784,23.05088742327009,0.8730509041104998,supervised,,,0.018633066894610723,0.005573189060141643,22.91799574991862,,0.8694012233734131
74,0.0001,M1,corrupted_to_normal,2026-05-20 07:05:53,,,0.018629981831709545,0.005553469949960708,22.934557333374023,,0.8692348826726277,0.018111917984485627,0.005396317537767547,23.0529118913923,0.8731078109332493,supervised,,,0.01864321003953616,0.005561564550797145,22.92742164408366,,0.8691835468610127
75,0.0001,M1,corrupted_to_normal,2026-05-20 07:18:21,,,0.018601734575629233,0.005549412503341834,22.951759932454426,,0.8694767812728882,0.01811467537198748,0.005396706769721849,23.052489667619977,0.8730872737612043,supervised,,,0.018613562400142353,0.005555869462589423,22.946321749877928,,0.8694230722427368
76,0.0001,M1,corrupted_to_normal,2026-05-20 07:30:49,,,0.01864543882906437,0.005557599410911401,22.946788397216796,,0.8691216081619263,0.01811180734889848,0.0053962722488812035,23.0527945539202,0.8731098749160766,supervised,,,0.01865256887873014,0.005563810210426648,22.941771184285482,,0.8691124148368835
77,0.0001,M1,corrupted_to_normal,2026-05-20 07:43:17,,,0.018594169545173646,0.005553573105235895,22.953764169311523,,0.8695940373102824,0.018104376319902284,0.0053941692732274536,23.05429893711635,0.8731655621528626,supervised,,,0.018602894897262256,0.005559526841839154,22.94904637044271,,0.8695663212458292
78,0.0001,M1,corrupted_to_normal,2026-05-20 07:55:55,,,0.01861688130100568,0.005559818689525127,22.940302229817707,,0.8694293758710225,0.01810162399326052,0.005393323709283557,23.0548056527274,0.8731841887882777,supervised,,,0.0186213810890913,0.005564615333328644,22.936080049641927,,0.8694323450088501
79,0.0001,M1,corrupted_to_normal,2026-05-20 08:08:41,,,0.01861457340816657,0.005575741111238797,22.916990952555338,,0.8696116782506307,0.01814685403023447,0.005405787176851715,23.045129560198102,0.8728745494842529,supervised,,,0.018626006722450256,0.005582714525113503,22.91108929239909,,0.8695670796712239
80,0.0001,M1,corrupted_to_normal,2026-05-20 08:21:27,,,0.018603640070557596,0.005569229218363762,22.93373998413086,,0.8696558931350707,0.018094063603452275,0.005393007346881288,23.055075577654158,0.8732059020451137,supervised,,,0.01861597421169281,0.005576421338568131,22.927330754597982,,0.8696044731775919
81,0.0001,M1,corrupted_to_normal,2026-05-20 08:34:23,,,0.018604693613449734,0.005540824454277754,22.946079029337564,,0.8693613102595011,0.018091336447426252,0.005391317581066064,23.056472225080217,0.8732405086789813,supervised,,,0.018615084435542426,0.005546783159673214,22.94067848409017,,0.8693169890721639
82,0.0001,M1,corrupted_to_normal,2026-05-20 08:47:04,,,0.018657484660545984,0.00556775907104214,22.937283790079753,,0.8691027456919352,0.0180913152217865,0.005390634863717215,23.056451014927454,0.8732544298989432,supervised,,,0.01866369082132975,0.005573204318682353,22.933212915039064,,0.8690951371828715
83,0.0001,M1,corrupted_to_normal,2026-05-20 08:59:37,,,0.018623358897368113,0.005576789171000322,22.91314258626302,,0.8695343048413594,0.01808309497322355,0.005387894466732229,23.05871138567243,0.8733160366603306,supervised,,,0.018638720628619192,0.005584849315881729,22.906135205078126,,0.8694612885157267
84,0.0001,M1,corrupted_to_normal,2026-05-20 09:12:06,,,0.018603627332051596,0.0055744350358843805,22.943347377522787,,0.8697080789248148,0.0180814495823213,0.0053873141778366905,23.058735249546597,0.8733302201134818,supervised,,,0.018611353701353073,0.0055802593554059665,22.938152166748047,,0.869689058748881
85,0.0001,M1,corrupted_to_normal,2026-05-20 09:24:33,,,0.018604300607244172,0.005575145803888639,22.922949643961587,,0.8697084534009297,0.018081480555449215,0.005387593065095799,23.058965774972098,0.8733332509313311,supervised,,,0.018612635203202565,0.0055809740982949736,22.917989569091798,,0.869683390935262
86,0.0001,M1,corrupted_to_normal,2026-05-20 09:37:00,,,0.018616523894667624,0.005563357783605655,22.9210886525472,,0.8694683410008749,0.01807911161524909,0.00538712332546711,23.05949129987444,0.8733531341144016,supervised,,,0.01862788042227427,0.005570674037188292,22.914821720377603,,0.8694279380162557
87,0.0001,M1,corrupted_to_normal,2026-05-20 09:49:27,,,0.018601258303721745,0.005571712284535169,22.928913624064126,,0.8697045420964559,0.018073974259836333,0.005384989869807448,23.060497520228793,0.8733816386631557,supervised,,,0.018609701071182885,0.005578030333419641,22.923781837972005,,0.8696832947413127
88,0.0001,M1,corrupted_to_normal,2026-05-20 10:02:04,,,0.018645327717065813,0.005581431529919307,22.9429161722819,,0.8693610396703084,0.01806873751963888,0.005383778689375946,23.061472438267298,0.8734237989970616,supervised,,,0.0186494082013766,0.00558577948436141,22.93964996846517,,0.8693637149810791
89,0.0001,M1,corrupted_to_normal,2026-05-20 10:14:46,,,0.018609678893287976,0.005555074214438597,22.955367215983074,,0.869453954633077,0.01806977764410632,0.005384103565556663,23.061440780203682,0.8734169103758676,supervised,,,0.018622526284058888,0.005562028816590707,22.949847483317058,,0.869395027065277
90,0.0001,M1,corrupted_to_normal,2026-05-20 10:27:32,,,0.018612490326166152,0.005561448441445828,22.936819588216146,,0.8694895830154419,0.018067539117165975,0.005383545658630984,23.061842646135602,0.8734347958700998,supervised,,,0.018618651419878007,0.005566947676738103,22.932306510416666,,0.8694829644521077
91,0.0001,M1,corrupted_to_normal,2026-05-20 10:40:24,,,0.018599179140726726,0.005552281428376833,22.958092599487305,,0.8695310252189636,0.01806283729502133,0.005382072586246899,23.062831818498886,0.8734685994829451,supervised,,,0.018609168181816738,0.0055586662063996,22.952692860921225,,0.8694949818293254
